Date,RealizationDate,Portfolio,RealizedNextReturn
1970-09-01,1970-10-01,ME5 BM4,0.0579
1970-09-01,1970-10-01,BIG HiBM,-3.7705
1970-10-01,1970-11-01,SMALL LoBM,-4.533
1970-10-01,1970-11-01,ME1 BM2,-1.9622
1970-10-01,1970-11-01,ME1 BM3,-2.3158
1970-10-01,1970-11-01,ME1 BM4,1.0391
1970-10-01,1970-11-01,SMALL HiBM,0.1743
1970-10-01,1970-11-01,ME2 BM1,0.8012
1970-10-01,1970-11-01,ME2 BM2,1.3432
1970-10-01,1970-11-01,ME2 BM3,2.655
1970-10-01,1970-11-01,ME2 BM4,5.8825
1970-10-01,1970-11-01,ME2 BM5,3.6429
1970-10-01,1970-11-01,ME3 BM1,3.2243
1970-10-01,1970-11-01,ME3 BM2,2.6484
1970-10-01,1970-11-01,ME3 BM3,5.3269
1970-10-01,1970-11-01,ME3 BM4,4.2289
1970-10-01,1970-11-01,ME3 BM5,2.1485
1970-10-01,1970-11-01,ME4 BM1,4.8023
1970-10-01,1970-11-01,ME4 BM2,3.4879
1970-10-01,1970-11-01,ME4 BM3,6.034
1970-10-01,1970-11-01,ME4 BM4,8.0041
1970-10-01,1970-11-01,ME4 BM5,5.2498
1970-10-01,1970-11-01,BIG LoBM,5.1148
1970-10-01,1970-11-01,ME5 BM2,6.7785
1970-10-01,1970-11-01,ME5 BM3,5.2743
1970-10-01,1970-11-01,ME5 BM4,5.877
1970-10-01,1970-11-01,BIG HiBM,5.6827
1970-11-01,1970-12-01,SMALL LoBM,7.3342
1970-11-01,1970-12-01,ME1 BM2,6.9484
1970-11-01,1970-12-01,ME1 BM3,10.859
1970-11-01,1970-12-01,ME1 BM4,11.754
1970-11-01,1970-12-01,SMALL HiBM,10.6006
1970-11-01,1970-12-01,ME2 BM1,8.5923
1970-11-01,1970-12-01,ME2 BM2,8.5593
1970-11-01,1970-12-01,ME2 BM3,8.6541
1970-11-01,1970-12-01,ME2 BM4,9.2961
1970-11-01,1970-12-01,ME2 BM5,9.1294
1970-11-01,1970-12-01,ME3 BM1,6.2429
1970-11-01,1970-12-01,ME3 BM2,9.0015
1970-11-01,1970-12-01,ME3 BM3,10.4416
1970-11-01,1970-12-01,ME3 BM4,8.7214
1970-11-01,1970-12-01,ME3 BM5,8.5557
1970-11-01,1970-12-01,ME4 BM1,6.2356
1970-11-01,1970-12-01,ME4 BM2,10.7308
1970-11-01,1970-12-01,ME4 BM3,8.4282
1970-11-01,1970-12-01,ME4 BM4,10.0931
1970-11-01,1970-12-01,ME4 BM5,7.5763
1970-11-01,1970-12-01,BIG LoBM,4.7444
1970-11-01,1970-12-01,ME5 BM2,5.8791
1970-11-01,1970-12-01,ME5 BM3,7.3805
1970-11-01,1970-12-01,ME5 BM4,5.0978
1970-11-01,1970-12-01,BIG HiBM,6.9151
1970-12-01,1971-01-01,SMALL LoBM,15.3378
1970-12-01,1971-01-01,ME1 BM2,13.4731
1970-12-01,1971-01-01,ME1 BM3,15.9668
1970-12-01,1971-01-01,ME1 BM4,13.9183
1970-12-01,1971-01-01,SMALL HiBM,15.8629
1970-12-01,1971-01-01,ME2 BM1,7.7567
1970-12-01,1971-01-01,ME2 BM2,12.0603
1970-12-01,1971-01-01,ME2 BM3,12.4574
1970-12-01,1971-01-01,ME2 BM4,10.6371
1970-12-01,1971-01-01,ME2 BM5,13.2023
1970-12-01,1971-01-01,ME3 BM1,8.2138
1970-12-01,1971-01-01,ME3 BM2,9.0906
1970-12-01,1971-01-01,ME3 BM3,10.2359
1970-12-01,1971-01-01,ME3 BM4,8.2884
1970-12-01,1971-01-01,ME3 BM5,10.0254
1970-12-01,1971-01-01,ME4 BM1,5.5369
1970-12-01,1971-01-01,ME4 BM2,7.0296
1970-12-01,1971-01-01,ME4 BM3,5.1779
1970-12-01,1971-01-01,ME4 BM4,8.3873
1970-12-01,1971-01-01,ME4 BM5,13.7494
1970-12-01,1971-01-01,BIG LoBM,4.0256
1970-12-01,1971-01-01,ME5 BM2,4.4322
1970-12-01,1971-01-01,ME5 BM3,3.2014
1970-12-01,1971-01-01,ME5 BM4,2.9716
1970-12-01,1971-01-01,BIG HiBM,4.036
1971-01-01,1971-02-01,SMALL LoBM,7.9078
1971-01-01,1971-02-01,ME1 BM2,7.5441
1971-01-01,1971-02-01,ME1 BM3,5.7717
1971-01-01,1971-02-01,ME1 BM4,3.4052
1971-01-01,1971-02-01,SMALL HiBM,4.0553
1971-01-01,1971-02-01,ME2 BM1,4.3173
1971-01-01,1971-02-01,ME2 BM2,2.566
1971-01-01,1971-02-01,ME2 BM3,3.1233
1971-01-01,1971-02-01,ME2 BM4,2.1512
1971-01-01,1971-02-01,ME2 BM5,0.3418
1971-01-01,1971-02-01,ME3 BM1,4.5379
1971-01-01,1971-02-01,ME3 BM2,1.6023
1971-01-01,1971-02-01,ME3 BM3,2.4702
1971-01-01,1971-02-01,ME3 BM4,1.2509
1971-01-01,1971-02-01,ME3 BM5,2.0589
1971-01-01,1971-02-01,ME4 BM1,3.5219
1971-01-01,1971-02-01,ME4 BM2,2.8587
1971-01-01,1971-02-01,ME4 BM3,0.4585
1971-01-01,1971-02-01,ME4 BM4,3.1644
1971-01-01,1971-02-01,ME4 BM5,1.6188
1971-01-01,1971-02-01,BIG LoBM,2.3107
1971-01-01,1971-02-01,ME5 BM2,0.3803
1971-01-01,1971-02-01,ME5 BM3,0.6129
1971-01-01,1971-02-01,ME5 BM4,0.5275
1971-01-01,1971-02-01,BIG HiBM,1.2355
1971-02-01,1971-03-01,SMALL LoBM,8.2337
1971-02-01,1971-03-01,ME1 BM2,4.6534
1971-02-01,1971-03-01,ME1 BM3,7.7102
1971-02-01,1971-03-01,ME1 BM4,6.4207
1971-02-01,1971-03-01,SMALL HiBM,5.1001
1971-02-01,1971-03-01,ME2 BM1,7.451
1971-02-01,1971-03-01,ME2 BM2,7.6298
1971-02-01,1971-03-01,ME2 BM3,5.5918
1971-02-01,1971-03-01,ME2 BM4,4.7359
1971-02-01,1971-03-01,ME2 BM5,1.6896
1971-02-01,1971-03-01,ME3 BM1,10.2775
1971-02-01,1971-03-01,ME3 BM2,9.0649
1971-02-01,1971-03-01,ME3 BM3,3.3134
1971-02-01,1971-03-01,ME3 BM4,3.043
1971-02-01,1971-03-01,ME3 BM5,4.6743
1971-02-01,1971-03-01,ME4 BM1,7.0845
1971-02-01,1971-03-01,ME4 BM2,6.3195
1971-02-01,1971-03-01,ME4 BM3,4.5797
1971-02-01,1971-03-01,ME4 BM4,2.2209
1971-02-01,1971-03-01,ME4 BM5,3.4981
1971-02-01,1971-03-01,BIG LoBM,5.7194
1971-02-01,1971-03-01,ME5 BM2,2.7839
1971-02-01,1971-03-01,ME5 BM3,5.1839
1971-02-01,1971-03-01,ME5 BM4,1.4104
1971-02-01,1971-03-01,BIG HiBM,2.5049
1971-03-01,1971-04-01,SMALL LoBM,0.7124
1971-03-01,1971-04-01,ME1 BM2,3.4097
1971-03-01,1971-04-01,ME1 BM3,2.79
1971-03-01,1971-04-01,ME1 BM4,2.7398
1971-03-01,1971-04-01,SMALL HiBM,1.5041
1971-03-01,1971-04-01,ME2 BM1,1.9847
1971-03-01,1971-04-01,ME2 BM2,2.5856
1971-03-01,1971-04-01,ME2 BM3,2.2798
1971-03-01,1971-04-01,ME2 BM4,3.1846
1971-03-01,1971-04-01,ME2 BM5,6.6485
1971-03-01,1971-04-01,ME3 BM1,6.2673
1971-03-01,1971-04-01,ME3 BM2,4.3641
1971-03-01,1971-04-01,ME3 BM3,4.6881
1971-03-01,1971-04-01,ME3 BM4,2.1873
1971-03-01,1971-04-01,ME3 BM5,8.3662
1971-03-01,1971-04-01,ME4 BM1,2.9407
1971-03-01,1971-04-01,ME4 BM2,3.158
1971-03-01,1971-04-01,ME4 BM3,1.8023
1971-03-01,1971-04-01,ME4 BM4,4.1375
1971-03-01,1971-04-01,ME4 BM5,9.2164
1971-03-01,1971-04-01,BIG LoBM,3.5182
1971-03-01,1971-04-01,ME5 BM2,5.6089
1971-03-01,1971-04-01,ME5 BM3,0.6861
1971-03-01,1971-04-01,ME5 BM4,2.5394
1971-03-01,1971-04-01,BIG HiBM,6.1573
1971-04-01,1971-05-01,SMALL LoBM,-7.2251
1971-04-01,1971-05-01,ME1 BM2,-5.6007
1971-04-01,1971-05-01,ME1 BM3,-6.698
1971-04-01,1971-05-01,ME1 BM4,-5.4692
1971-04-01,1971-05-01,SMALL HiBM,-6.2382
1971-04-01,1971-05-01,ME2 BM1,-2.8852
1971-04-01,1971-05-01,ME2 BM2,-6.2101
1971-04-01,1971-05-01,ME2 BM3,-5.3107
1971-04-01,1971-05-01,ME2 BM4,-4.5524
1971-04-01,1971-05-01,ME2 BM5,-4.507
1971-04-01,1971-05-01,ME3 BM1,-4.1922
1971-04-01,1971-05-01,ME3 BM2,-2.7397
1971-04-01,1971-05-01,ME3 BM3,-5.1426
1971-04-01,1971-05-01,ME3 BM4,-3.482
1971-04-01,1971-05-01,ME3 BM5,-3.9762
1971-04-01,1971-05-01,ME4 BM1,-1.835
1971-04-01,1971-05-01,ME4 BM2,-3.3665
1971-04-01,1971-05-01,ME4 BM3,-4.3334
1971-04-01,1971-05-01,ME4 BM4,-3.1108
1971-04-01,1971-05-01,ME4 BM5,-4.1404
1971-04-01,1971-05-01,BIG LoBM,-2.4665
1971-04-01,1971-05-01,ME5 BM2,-4.3336
1971-04-01,1971-05-01,ME5 BM3,-4.2425
1971-04-01,1971-05-01,ME5 BM4,-5.0257
1971-04-01,1971-05-01,BIG HiBM,-3.9279
1971-05-01,1971-06-01,SMALL LoBM,-1.051
1971-05-01,1971-06-01,ME1 BM2,-3.4146
1971-05-01,1971-06-01,ME1 BM3,-2.058
1971-05-01,1971-06-01,ME1 BM4,-1.2362
1971-05-01,1971-06-01,SMALL HiBM,-2.1945
1971-05-01,1971-06-01,ME2 BM1,3.4435
1971-05-01,1971-06-01,ME2 BM2,-1.6005
1971-05-01,1971-06-01,ME2 BM3,0.5458
1971-05-01,1971-06-01,ME2 BM4,-2.1863
1971-05-01,1971-06-01,ME2 BM5,-3.3797
1971-05-01,1971-06-01,ME3 BM1,-1.3374
1971-05-01,1971-06-01,ME3 BM2,1.2542
1971-05-01,1971-06-01,ME3 BM3,-0.9022
1971-05-01,1971-06-01,ME3 BM4,-2.7383
1971-05-01,1971-06-01,ME3 BM5,-1.322
1971-05-01,1971-06-01,ME4 BM1,1.0181
1971-05-01,1971-06-01,ME4 BM2,1.0991
1971-05-01,1971-06-01,ME4 BM3,2.2623
1971-05-01,1971-06-01,ME4 BM4,0.4725
1971-05-01,1971-06-01,ME4 BM5,-4.0397
1971-05-01,1971-06-01,BIG LoBM,1.1907
1971-05-01,1971-06-01,ME5 BM2,-1.118
1971-05-01,1971-06-01,ME5 BM3,0.3596
1971-05-01,1971-06-01,ME5 BM4,0.7523
1971-05-01,1971-06-01,BIG HiBM,-0.0136
1971-06-01,1971-07-01,SMALL LoBM,-8.693
1971-06-01,1971-07-01,ME1 BM2,-8.2536
1971-06-01,1971-07-01,ME1 BM3,-7.1377
1971-06-01,1971-07-01,ME1 BM4,-5.9026
1971-06-01,1971-07-01,SMALL HiBM,-6.1237
1971-06-01,1971-07-01,ME2 BM1,-6.254
1971-06-01,1971-07-01,ME2 BM2,-5.0212
1971-06-01,1971-07-01,ME2 BM3,-3.8452
1971-06-01,1971-07-01,ME2 BM4,-6.8894
1971-06-01,1971-07-01,ME2 BM5,-6.0689
1971-06-01,1971-07-01,ME3 BM1,-7.7801
1971-06-01,1971-07-01,ME3 BM2,-4.6226
1971-06-01,1971-07-01,ME3 BM3,-3.0208
1971-06-01,1971-07-01,ME3 BM4,-5.6164
1971-06-01,1971-07-01,ME3 BM5,-4.8645
1971-06-01,1971-07-01,ME4 BM1,-3.3611
1971-06-01,1971-07-01,ME4 BM2,-4.1775
1971-06-01,1971-07-01,ME4 BM3,-3.8308
1971-06-01,1971-07-01,ME4 BM4,-4.1529
1971-06-01,1971-07-01,ME4 BM5,-7.6865
1971-06-01,1971-07-01,BIG LoBM,-3.8997
1971-06-01,1971-07-01,ME5 BM2,-4.2359
1971-06-01,1971-07-01,ME5 BM3,-3.2809
1971-06-01,1971-07-01,ME5 BM4,-3.2967
1971-06-01,1971-07-01,BIG HiBM,-5.4943
1971-07-01,1971-08-01,SMALL LoBM,3.3568
1971-07-01,1971-08-01,ME1 BM2,4.3553
1971-07-01,1971-08-01,ME1 BM3,3.2447
1971-07-01,1971-08-01,ME1 BM4,4.5109
1971-07-01,1971-08-01,SMALL HiBM,5.5905
1971-07-01,1971-08-01,ME2 BM1,3.8126
1971-07-01,1971-08-01,ME2 BM2,7.4508
1971-07-01,1971-08-01,ME2 BM3,3.5009
1971-07-01,1971-08-01,ME2 BM4,5.6475
1971-07-01,1971-08-01,ME2 BM5,8.3463
1971-07-01,1971-08-01,ME3 BM1,6.5752
1971-07-01,1971-08-01,ME3 BM2,4.553
1971-07-01,1971-08-01,ME3 BM3,2.2789
1971-07-01,1971-08-01,ME3 BM4,6.5719
1971-07-01,1971-08-01,ME3 BM5,9.0763
1971-07-01,1971-08-01,ME4 BM1,6.8631
1971-07-01,1971-08-01,ME4 BM2,3.8291
1971-07-01,1971-08-01,ME4 BM3,2.6126
1971-07-01,1971-08-01,ME4 BM4,3.3057
1971-07-01,1971-08-01,ME4 BM5,10.4271
1971-07-01,1971-08-01,BIG LoBM,5.3477
1971-07-01,1971-08-01,ME5 BM2,4.867
1971-07-01,1971-08-01,ME5 BM3,-1.1243
1971-07-01,1971-08-01,ME5 BM4,1.9668
1971-07-01,1971-08-01,BIG HiBM,13.6489
1971-08-01,1971-09-01,SMALL LoBM,1.6029
1971-08-01,1971-09-01,ME1 BM2,1.8328
1971-08-01,1971-09-01,ME1 BM3,-0.449
1971-08-01,1971-09-01,ME1 BM4,-0.5917
1971-08-01,1971-09-01,SMALL HiBM,-2.1538
1971-08-01,1971-09-01,ME2 BM1,2.2058
1971-08-01,1971-09-01,ME2 BM2,-0.8946
1971-08-01,1971-09-01,ME2 BM3,-1.8581
1971-08-01,1971-09-01,ME2 BM4,-1.9291
1971-08-01,1971-09-01,ME2 BM5,-2.3013
1971-08-01,1971-09-01,ME3 BM1,1.342
1971-08-01,1971-09-01,ME3 BM2,0.0526
1971-08-01,1971-09-01,ME3 BM3,-1.1477
1971-08-01,1971-09-01,ME3 BM4,-0.944
1971-08-01,1971-09-01,ME3 BM5,-3.1595
1971-08-01,1971-09-01,ME4 BM1,1.93
1971-08-01,1971-09-01,ME4 BM2,-0.9536
1971-08-01,1971-09-01,ME4 BM3,-0.1321
1971-08-01,1971-09-01,ME4 BM4,-0.2522
1971-08-01,1971-09-01,ME4 BM5,-4.5547
1971-08-01,1971-09-01,BIG LoBM,0.2972
1971-08-01,1971-09-01,ME5 BM2,-1.2755
1971-08-01,1971-09-01,ME5 BM3,-1.2298
1971-08-01,1971-09-01,ME5 BM4,-1.4557
1971-08-01,1971-09-01,BIG HiBM,-2.1485
1971-09-01,1971-10-01,SMALL LoBM,-7.6143
1971-09-01,1971-10-01,ME1 BM2,-7.061
1971-09-01,1971-10-01,ME1 BM3,-6.7632
1971-09-01,1971-10-01,ME1 BM4,-4.6593
1971-09-01,1971-10-01,SMALL HiBM,-7.1225
1971-09-01,1971-10-01,ME2 BM1,-5.7051
1971-09-01,1971-10-01,ME2 BM2,-5.3662
1971-09-01,1971-10-01,ME2 BM3,-3.3106
1971-09-01,1971-10-01,ME2 BM4,-4.6369
1971-09-01,1971-10-01,ME2 BM5,-6.4835
1971-09-01,1971-10-01,ME3 BM1,-7.7964
1971-09-01,1971-10-01,ME3 BM2,-6.48
1971-09-01,1971-10-01,ME3 BM3,-2.7308
1971-09-01,1971-10-01,ME3 BM4,-5.0827
1971-09-01,1971-10-01,ME3 BM5,-4.7511
1971-09-01,1971-10-01,ME4 BM1,-3.078
1971-09-01,1971-10-01,ME4 BM2,-3.3959
1971-09-01,1971-10-01,ME4 BM3,-2.245
1971-09-01,1971-10-01,ME4 BM4,-5.7328
1971-09-01,1971-10-01,ME4 BM5,-5.8504
1971-09-01,1971-10-01,BIG LoBM,-3.5413
1971-09-01,1971-10-01,ME5 BM2,-6.1529
1971-09-01,1971-10-01,ME5 BM3,-3.0175
1971-09-01,1971-10-01,ME5 BM4,-2.7071
1971-09-01,1971-10-01,BIG HiBM,-4.0209
1971-10-01,1971-11-01,SMALL LoBM,-3.4626
1971-10-01,1971-11-01,ME1 BM2,-5.9476
1971-10-01,1971-11-01,ME1 BM3,-3.6287
1971-10-01,1971-11-01,ME1 BM4,-4.4754
1971-10-01,1971-11-01,SMALL HiBM,-5.4706
1971-10-01,1971-11-01,ME2 BM1,-2.0391
1971-10-01,1971-11-01,ME2 BM2,-2.3105
1971-10-01,1971-11-01,ME2 BM3,-1.7141
1971-10-01,1971-11-01,ME2 BM4,-2.7939
1971-10-01,1971-11-01,ME2 BM5,-2.0645
1971-10-01,1971-11-01,ME3 BM1,-1.8154
1971-10-01,1971-11-01,ME3 BM2,-1.1941
1971-10-01,1971-11-01,ME3 BM3,-1.194
1971-10-01,1971-11-01,ME3 BM4,-3.9562
1971-10-01,1971-11-01,ME3 BM5,-4.9385
1971-10-01,1971-11-01,ME4 BM1,0.1973
1971-10-01,1971-11-01,ME4 BM2,-1.8558
1971-10-01,1971-11-01,ME4 BM3,-2.4895
1971-10-01,1971-11-01,ME4 BM4,0.747
1971-10-01,1971-11-01,ME4 BM5,-4.2032
1971-10-01,1971-11-01,BIG LoBM,1.053
1971-10-01,1971-11-01,ME5 BM2,0.6682
1971-10-01,1971-11-01,ME5 BM3,0.2505
1971-10-01,1971-11-01,ME5 BM4,-0.55
1971-10-01,1971-11-01,BIG HiBM,0.2865
1971-11-01,1971-12-01,SMALL LoBM,14.1158
1971-11-01,1971-12-01,ME1 BM2,13.9603
1971-11-01,1971-12-01,ME1 BM3,11.0308
1971-11-01,1971-12-01,ME1 BM4,11.8317
1971-11-01,1971-12-01,SMALL HiBM,12.9625
1971-11-01,1971-12-01,ME2 BM1,12.8132
1971-11-01,1971-12-01,ME2 BM2,13.9788
1971-11-01,1971-12-01,ME2 BM3,12.7723
1971-11-01,1971-12-01,ME2 BM4,11.0867
1971-11-01,1971-12-01,ME2 BM5,12.4891
1971-11-01,1971-12-01,ME3 BM1,13.6589
1971-11-01,1971-12-01,ME3 BM2,9.9252
1971-11-01,1971-12-01,ME3 BM3,10.148
1971-11-01,1971-12-01,ME3 BM4,11.8165
1971-11-01,1971-12-01,ME3 BM5,11.8179
1971-11-01,1971-12-01,ME4 BM1,12.4427
1971-11-01,1971-12-01,ME4 BM2,9.5834
1971-11-01,1971-12-01,ME4 BM3,8.622
1971-11-01,1971-12-01,ME4 BM4,8.0027
1971-11-01,1971-12-01,ME4 BM5,12.5141
1971-11-01,1971-12-01,BIG LoBM,8.3917
1971-11-01,1971-12-01,ME5 BM2,9.8387
1971-11-01,1971-12-01,ME5 BM3,8.5138
1971-11-01,1971-12-01,ME5 BM4,6.94
1971-11-01,1971-12-01,BIG HiBM,8.9455
1971-12-01,1972-01-01,SMALL LoBM,14.2909
1971-12-01,1972-01-01,ME1 BM2,13.8985
1971-12-01,1972-01-01,ME1 BM3,11.5459
1971-12-01,1972-01-01,ME1 BM4,10.7206
1971-12-01,1972-01-01,SMALL HiBM,14.668
1971-12-01,1972-01-01,ME2 BM1,8.2785
1971-12-01,1972-01-01,ME2 BM2,6.7927
1971-12-01,1972-01-01,ME2 BM3,5.4259
1971-12-01,1972-01-01,ME2 BM4,6.9906
1971-12-01,1972-01-01,ME2 BM5,10.4317
1971-12-01,1972-01-01,ME3 BM1,5.3639
1971-12-01,1972-01-01,ME3 BM2,4.4874
1971-12-01,1972-01-01,ME3 BM3,2.394
1971-12-01,1972-01-01,ME3 BM4,5.5107
1971-12-01,1972-01-01,ME3 BM5,7.9983
1971-12-01,1972-01-01,ME4 BM1,2.8103
1971-12-01,1972-01-01,ME4 BM2,1.9338
1971-12-01,1972-01-01,ME4 BM3,1.724
1971-12-01,1972-01-01,ME4 BM4,3.2088
1971-12-01,1972-01-01,ME4 BM5,7.9686
1971-12-01,1972-01-01,BIG LoBM,2.7438
1971-12-01,1972-01-01,ME5 BM2,0.6149
1971-12-01,1972-01-01,ME5 BM3,-0.6653
1971-12-01,1972-01-01,ME5 BM4,0.8173
1971-12-01,1972-01-01,BIG HiBM,6.3915
1972-01-01,1972-02-01,SMALL LoBM,3.1049
1972-01-01,1972-02-01,ME1 BM2,5.5733
1972-01-01,1972-02-01,ME1 BM3,4.3438
1972-01-01,1972-02-01,ME1 BM4,4.2718
1972-01-01,1972-02-01,SMALL HiBM,3.4596
1972-01-01,1972-02-01,ME2 BM1,5.1515
1972-01-01,1972-02-01,ME2 BM2,4.5114
1972-01-01,1972-02-01,ME2 BM3,4.2193
1972-01-01,1972-02-01,ME2 BM4,1.9249
1972-01-01,1972-02-01,ME2 BM5,3.694
1972-01-01,1972-02-01,ME3 BM1,6.5406
1972-01-01,1972-02-01,ME3 BM2,4.382
1972-01-01,1972-02-01,ME3 BM3,1.6947
1972-01-01,1972-02-01,ME3 BM4,0.509
1972-01-01,1972-02-01,ME3 BM5,2.0938
1972-01-01,1972-02-01,ME4 BM1,5.5301
1972-01-01,1972-02-01,ME4 BM2,1.5444
1972-01-01,1972-02-01,ME4 BM3,0.0138
1972-01-01,1972-02-01,ME4 BM4,2.1711
1972-01-01,1972-02-01,ME4 BM5,0.3998
1972-01-01,1972-02-01,BIG LoBM,4.6863
1972-01-01,1972-02-01,ME5 BM2,2.454
1972-01-01,1972-02-01,ME5 BM3,1.1482
1972-01-01,1972-02-01,ME5 BM4,0.3758
1972-01-01,1972-02-01,BIG HiBM,0.0593
1972-02-01,1972-03-01,SMALL LoBM,2.0309
1972-02-01,1972-03-01,ME1 BM2,0.5014
1972-02-01,1972-03-01,ME1 BM3,-1.8262
1972-02-01,1972-03-01,ME1 BM4,-1.3869
1972-02-01,1972-03-01,SMALL HiBM,-0.8486
1972-02-01,1972-03-01,ME2 BM1,2.0305
1972-02-01,1972-03-01,ME2 BM2,1.6417
1972-02-01,1972-03-01,ME2 BM3,-0.9065
1972-02-01,1972-03-01,ME2 BM4,-0.7354
1972-02-01,1972-03-01,ME2 BM5,-1.3561
1972-02-01,1972-03-01,ME3 BM1,2.6255
1972-02-01,1972-03-01,ME3 BM2,1.0574
1972-02-01,1972-03-01,ME3 BM3,1.6183
1972-02-01,1972-03-01,ME3 BM4,0.8502
1972-02-01,1972-03-01,ME3 BM5,-1.4241
1972-02-01,1972-03-01,ME4 BM1,0.9864
1972-02-01,1972-03-01,ME4 BM2,-0.2784
1972-02-01,1972-03-01,ME4 BM3,3.177
1972-02-01,1972-03-01,ME4 BM4,1.6582
1972-02-01,1972-03-01,ME4 BM5,1.169
1972-02-01,1972-03-01,BIG LoBM,2.5422
1972-02-01,1972-03-01,ME5 BM2,0.4736
1972-02-01,1972-03-01,ME5 BM3,-3.1086
1972-02-01,1972-03-01,ME5 BM4,-1.9093
1972-02-01,1972-03-01,BIG HiBM,2.8562
1972-03-01,1972-04-01,SMALL LoBM,0.1183
1972-03-01,1972-04-01,ME1 BM2,0.591
1972-03-01,1972-04-01,ME1 BM3,-1.0359
1972-03-01,1972-04-01,ME1 BM4,1.0529
1972-03-01,1972-04-01,SMALL HiBM,1.1717
1972-03-01,1972-04-01,ME2 BM1,0.1923
1972-03-01,1972-04-01,ME2 BM2,0.6046
1972-03-01,1972-04-01,ME2 BM3,2.059
1972-03-01,1972-04-01,ME2 BM4,1.5404
1972-03-01,1972-04-01,ME2 BM5,1.6177
1972-03-01,1972-04-01,ME3 BM1,1.7915
1972-03-01,1972-04-01,ME3 BM2,-0.984
1972-03-01,1972-04-01,ME3 BM3,-0.0266
1972-03-01,1972-04-01,ME3 BM4,1.1069
1972-03-01,1972-04-01,ME3 BM5,-0.1865
1972-03-01,1972-04-01,ME4 BM1,-0.9759
1972-03-01,1972-04-01,ME4 BM2,-0.6119
1972-03-01,1972-04-01,ME4 BM3,-0.3745
1972-03-01,1972-04-01,ME4 BM4,1.2523
1972-03-01,1972-04-01,ME4 BM5,3.5201
1972-03-01,1972-04-01,BIG LoBM,0.9814
1972-03-01,1972-04-01,ME5 BM2,1.2741
1972-03-01,1972-04-01,ME5 BM3,0.1887
1972-03-01,1972-04-01,ME5 BM4,0.1583
1972-03-01,1972-04-01,BIG HiBM,-1.0934
1972-04-01,1972-05-01,SMALL LoBM,-2.0591
1972-04-01,1972-05-01,ME1 BM2,-1.97
1972-04-01,1972-05-01,ME1 BM3,-3.7037
1972-04-01,1972-05-01,ME1 BM4,-2.1705
1972-04-01,1972-05-01,SMALL HiBM,-2.4142
1972-04-01,1972-05-01,ME2 BM1,-0.4057
1972-04-01,1972-05-01,ME2 BM2,-1.575
1972-04-01,1972-05-01,ME2 BM3,-1.9418
1972-04-01,1972-05-01,ME2 BM4,-3.4782
1972-04-01,1972-05-01,ME2 BM5,-1.7592
1972-04-01,1972-05-01,ME3 BM1,1.4503
1972-04-01,1972-05-01,ME3 BM2,-2.1582
1972-04-01,1972-05-01,ME3 BM3,1.0055
1972-04-01,1972-05-01,ME3 BM4,-1.1291
1972-04-01,1972-05-01,ME3 BM5,-4.0373
1972-04-01,1972-05-01,ME4 BM1,4.1909
1972-04-01,1972-05-01,ME4 BM2,-1.908
1972-04-01,1972-05-01,ME4 BM3,-1.3047
1972-04-01,1972-05-01,ME4 BM4,-0.1437
1972-04-01,1972-05-01,ME4 BM5,0.6327
1972-04-01,1972-05-01,BIG LoBM,3.278
1972-04-01,1972-05-01,ME5 BM2,-0.5756
1972-04-01,1972-05-01,ME5 BM3,3.0205
1972-04-01,1972-05-01,ME5 BM4,0.9967
1972-04-01,1972-05-01,BIG HiBM,-2.6838
1972-05-01,1972-06-01,SMALL LoBM,-4.1986
1972-05-01,1972-06-01,ME1 BM2,-4.2656
1972-05-01,1972-06-01,ME1 BM3,-3.5004
1972-05-01,1972-06-01,ME1 BM4,-3.0135
1972-05-01,1972-06-01,SMALL HiBM,-4.0
1972-05-01,1972-06-01,ME2 BM1,-3.942
1972-05-01,1972-06-01,ME2 BM2,-3.3006
1972-05-01,1972-06-01,ME2 BM3,-1.5547
1972-05-01,1972-06-01,ME2 BM4,-1.3559
1972-05-01,1972-06-01,ME2 BM5,0.9341
1972-05-01,1972-06-01,ME3 BM1,0.1678
1972-05-01,1972-06-01,ME3 BM2,-1.961
1972-05-01,1972-06-01,ME3 BM3,-3.9556
1972-05-01,1972-06-01,ME3 BM4,-5.3319
1972-05-01,1972-06-01,ME3 BM5,-5.8658
1972-05-01,1972-06-01,ME4 BM1,-4.24
1972-05-01,1972-06-01,ME4 BM2,-2.2103
1972-05-01,1972-06-01,ME4 BM3,-2.1552
1972-05-01,1972-06-01,ME4 BM4,-4.5865
1972-05-01,1972-06-01,ME4 BM5,-7.8073
1972-05-01,1972-06-01,BIG LoBM,-0.7118
1972-05-01,1972-06-01,ME5 BM2,-3.4758
1972-05-01,1972-06-01,ME5 BM3,-2.5874
1972-05-01,1972-06-01,ME5 BM4,-2.3438
1972-05-01,1972-06-01,BIG HiBM,-6.6753
1972-06-01,1972-07-01,SMALL LoBM,-6.7371
1972-06-01,1972-07-01,ME1 BM2,-5.0427
1972-06-01,1972-07-01,ME1 BM3,-3.5886
1972-06-01,1972-07-01,ME1 BM4,-3.5917
1972-06-01,1972-07-01,SMALL HiBM,-2.7995
1972-06-01,1972-07-01,ME2 BM1,-5.3413
1972-06-01,1972-07-01,ME2 BM2,-4.8612
1972-06-01,1972-07-01,ME2 BM3,-3.4421
